user_id,Date received,Product,Issue,Consumer complaint narrative,State,ZIP code,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
a5551d0a-567a-4888-8a2a-b19a197a61d7,04/17/2015,Consumer Loan,Managing the line of credit,,CO,80906,Phone,04/22/2015,Closed with explanation,Yes,No,1336057
7bee1b6b-4388-40d6-abd2-d3965c9b319f,09/04/2012,Consumer Loan,Account terms and changes,,MA,024XX,Web,09/06/2012,Closed with explanation,Yes,Yes,146026
5f926398-8ab9-412b-84a7-bd9eda05fae5,01/20/2016,Consumer Loan,Shopping for a line of credit,,GA,31768,Referral,02/04/2016,Closed with explanation,Yes,No,1750046
db73a98b-dc92-47db-8c6b-29d48c33fb64,08/07/2012,Consumer Loan,Managing the line of credit,,OH,43068,Phone,08/08/2012,Closed with explanation,Yes,No,131733
ecac480e-083e-4bf4-8f6e-d8b2b332cadb,07/10/2012,Consumer Loan,Account terms and changes,,OR,97355,Referral,07/11/2012,Closed with explanation,Yes,Yes,114614
bfde79cd-bc07-487f-b50c-a9944c54c733,03/24/2017,Consumer Loan,Managing the line of credit,,VA,22043,Postal mail,03/28/2017,Closed with explanation,Yes,No,2402361
7724a958-43c8-432e-bf40-bb279c5dc8e7,05/05/2012,Consumer Loan,Managing the line of credit,,OH,058XX,Postal mail,05/10/2012,Closed with non-monetary relief,Yes,Yes,67945
9c55504f-8588-4660-b0db-c7d9cea16346,12/30/2016,Consumer Loan,Shopping for a line of credit,,AZ,85013,Fax,12/30/2016,Closed with explanation,Yes,No,2270429
847f7fbf-8910-46ee-8b89-f52858b9e40a,03/18/2015,Consumer Loan,Account terms and changes,,NY,11369,Referral,03/24/2015,Closed with explanation,Yes,No,1289015
45fb65f6-1059-4a15-b209-a87185ab2e8b,04/30/2014,Consumer Loan,Account terms and changes,,MA,02048,Web,04/30/2014,Closed with monetary relief,Yes,No,832250
df985e19-618a-4d63-945e-afbf92a5f3f4,10/06/2013,Consumer Loan,Account terms and changes,,RI,028XX,Web,10/07/2013,Closed with monetary relief,Yes,No,553222
d131dd87-b5d8-48d6-b30d-d96dfb09998c,11/01/2012,Consumer Loan,Account terms and changes,,NC,284XX,Web,11/02/2012,Closed with explanation,Yes,No,182549
639a0cdc-8704-4e92-a9c1-41d0d66a5608,03/10/2014,Consumer Loan,Managing the line of credit,,FL,33029,Referral,03/11/2014,Closed with explanation,Yes,Yes,759933
5d00a09c-eb34-45d0-82e3-0bf4b6423e81,01/17/2017,Consumer Loan,Problems when you are unable to pay,,TX,78126,Phone,01/19/2017,Closed with non-monetary relief,Yes,No,2291898
588feadf-ab51-4573-82d7-e3ad65dd1a8d,12/23/2012,Consumer Loan,Problems when you are unable to pay,,FL,33141,Web,12/27/2012,Closed with explanation,Yes,No,216113
8bb42d6d-349d-4d5c-9bf2-fa1898a2d2cf,04/20/2016,Consumer Loan,Problems when you are unable to pay,,NV,89031,Referral,04/25/2016,Closed with explanation,Yes,No,1887747
0b8ccb9d-e497-42d2-aca9-4044aa1ba7c5,07/31/2012,Consumer Loan,Managing the line of credit,,OH,44720,Referral,08/06/2012,Closed with explanation,Yes,Yes,126438
3ddbf1f9-a07d-438c-b82c-39f88a5368a8,07/26/2012,Consumer Loan,Managing the line of credit,,TN,378XX,Referral,08/14/2012,Closed with explanation,Yes,Yes,124789
ba324a7f-d562-43cc-a16e-365777a4a0a5,11/11/2012,Consumer Loan,Account terms and changes,,TX,77379,Web,11/14/2012,Closed with explanation,Yes,No,188810
bcd77f2f-5519-4f20-8620-5a163039d21d,12/16/2013,Consumer Loan,Problems when you are unable to pay,,MT,598XX,Web,12/20/2013,Untimely response,No,No,634653
983caeff-4cd5-4ce5-a803-1f0a53eddc6a,11/09/2016,Consumer Loan,Managing the line of credit,,NJ,07030,Referral,11/14/2016,Closed with explanation,Yes,Yes,2202605
173e80a1-d29e-4cd1-90b2-036ce6d4bb76,03/17/2016,Consumer Loan,Account terms and changes,,AZ,85251,Phone,03/21/2016,Closed with explanation,Yes,Yes,1838139
abb4a43e-5483-4196-8e34-125cd1dfe71b,06/16/2014,Consumer Loan,Account terms and changes,,DC,20008,Web,06/18/2014,Closed with explanation,Yes,No,896294
c2dea97b-984c-4a96-9d0c-8c4937e27554,09/27/2016,Consumer Loan,Shopping for a line of credit,,NC,28577,Postal mail,09/29/2016,Closed with explanation,Yes,No,2134984
78868d0a-59e1-43de-8c4d-d78857aa2748,12/19/2016,Consumer Loan,Managing the line of credit,,NJ,07852,Fax,12/19/2016,Closed with explanation,Yes,No,2256169
7f91b2a8-f428-463f-b769-abdfa78de4fa,07/17/2012,Consumer Loan,Shopping for a line of credit,,MA,02151,Referral,09/07/2012,Closed with explanation,Yes,No,118955
4f97df5e-84ec-4927-924d-b41f774f442f,12/18/2014,Consumer Loan,Account terms and changes,,FL,33443,Phone,12/18/2014,Closed with explanation,Yes,No,1162311
b9e494fb-07b0-4cac-ab9f-e8ab159d1010,02/18/2014,Consumer Loan,Problems when you are unable to pay,,AZ,85338,Web,02/26/2014,Closed with explanation,Yes,Yes,717500
018939d0-25d9-46ad-adcc-5957e7f04d1e,12/21/2012,Consumer Loan,Account terms and changes,,GA,31036,Web,12/21/2012,Closed with explanation,Yes,No,216362
c50cb896-3562-48af-aaf0-11ae62975f00,10/26/2015,Consumer Loan,Managing the line of credit,,GA,305XX,Postal mail,12/07/2015,Closed with monetary relief,Yes,No,1623783
b19f2024-cd5f-4f71-b48b-91897cf66271,03/27/2014,Consumer Loan,Problems when you are unable to pay,,MI,48176,Web,03/27/2014,Closed with explanation,Yes,No,780682
0c834409-2fdd-4ee7-835d-2866143c76b5,06/04/2015,Consumer Loan,Account terms and changes,"On XX/XX/XXXX2015 went to the branch in XXXX Ohio to Fifth Third Bank on XXXX XXXX XXXX XXXX, XXXX, Ohio XXXX. I made a withdrawal of {$990.00} {$790.00} was the cash amount that I was to get back. And {$200.00} was to be deiposited into my sons account. Later that evening I got a phone call from a cell phone number of XXXX never said who he was or anything. Just said his draw was short and asked if I had the correct amount of cash back? I said yes it was and that I always check. I think that this is harassment on his part. What gives him the right to call me after hour on his cell phone and ask questions?",OH,436XX,Web,06/04/2015,Closed with explanation,Yes,No,1405542
7345ca68-0657-441c-b4ac-0f0b25a578c3,07/15/2015,Consumer Loan,Account terms and changes,,OR,97304,Referral,07/16/2015,Closed with explanation,Yes,No,1469706
04524e73-90e9-4ea0-ad0d-2f27f47743c4,01/30/2014,Consumer Loan,Managing the line of credit,,NC,28405,Referral,02/07/2014,Closed with explanation,Yes,No,693451
b1850fea-449d-41f4-b63e-2762290f6236,04/06/2015,Consumer Loan,Shopping for a line of credit,,IL,601XX,Referral,04/17/2015,Closed with explanation,Yes,No,1318280
c92810ca-667a-4c98-9325-0db5452c7e00,05/31/2013,Consumer Loan,Managing the line of credit,,NY,11550,Web,06/03/2013,Closed with explanation,Yes,No,421096
4ebaa881-38d3-4f1a-b1c5-a880bf51eaf2,03/16/2014,Consumer Loan,Account terms and changes,,KY,42003,Web,03/16/2014,Closed with explanation,Yes,No,760565
0a826586-aad0-450c-a9ac-deee23113cb7,07/12/2016,Consumer Loan,Shopping for a line of credit,,NJ,07047,Phone,07/17/2016,Closed with explanation,No,No,2008740
ed18daf9-1a71-420a-8ed9-1f8cc66a78e8,11/14/2012,Consumer Loan,Managing the line of credit,,DE,19977,Referral,11/15/2012,Closed with explanation,Yes,No,191081
c4af499d-767d-4b91-a70e-6ed7d235d662,10/23/2014,Consumer Loan,Managing the line of credit,,NM,874XX,Referral,10/29/2014,Closed with non-monetary relief,Yes,No,1083262
f741c59e-c632-489b-8a25-6d2503e67010,01/15/2013,Consumer Loan,Shopping for a line of credit,,IA,833XX,Postal mail,01/16/2013,Closed with explanation,Yes,No,234751
ddf2010e-8664-45da-99e7-a626edbbb92c,07/02/2012,Consumer Loan,Account terms and changes,,MD,20832,Referral,07/03/2012,Closed with non-monetary relief,Yes,No,111221
e4d7747a-9ce7-4bf3-b325-99e1af2c5e81,12/22/2015,Consumer Loan,Shopping for a line of credit,,OH,43614,Phone,12/23/2015,Closed with explanation,Yes,No,1713365
167e78d9-f26a-4100-b831-a6d560477006,09/21/2015,Consumer Loan,Managing the line of credit,,,,Postal mail,09/23/2015,Closed with explanation,Yes,Yes,1573283
e1b556b2-6220-481e-b1f5-a76acf4575a8,08/13/2015,Consumer Loan,Problems when you are unable to pay,,OR,97223,Referral,08/17/2015,Closed with non-monetary relief,Yes,No,1518298
4a85c211-2fa4-491e-9334-d5571fe719fa,02/18/2016,Consumer Loan,Shopping for a line of credit,,NH,034XX,Postal mail,03/24/2016,Closed with explanation,Yes,No,1793520
bcf05841-5669-4068-a28b-2878c35f4264,07/11/2012,Consumer Loan,Managing the line of credit,,CA,91001,Postal mail,07/12/2012,Closed with explanation,Yes,Yes,115743
82b00e85-5f2d-49d7-b259-1dd387fd105d,10/18/2016,Consumer Loan,Shopping for a line of credit,,TX,75067,Phone,10/21/2016,Closed with non-monetary relief,Yes,No,2166057
4509974b-a5d1-458e-be01-174cfe733190,01/18/2013,Consumer Loan,Account terms and changes,,OH,453XX,Web,01/18/2013,Closed with explanation,Yes,No,242920
50c5a3c8-4f5f-4e91-957c-e288fb991ed0,06/07/2013,Consumer Loan,Managing the line of credit,,,,Phone,06/10/2013,Closed with monetary relief,Yes,No,427459
27ba816e-4bd4-473b-8cc1-30e3939aadf1,02/24/2014,Consumer Loan,Managing the line of credit,,NJ,07728,Referral,02/26/2014,Closed with explanation,Yes,No,727781
0a6a876f-c7ca-4ff0-9eff-129d21c4663f,05/12/2014,Consumer Loan,Account terms and changes,,CA,92262,Web,05/12/2014,Closed with explanation,Yes,No,849190
4356628d-ae89-4dc5-9b38-d99446ef924d,05/12/2014,Consumer Loan,Problems when you are unable to pay,,FL,34786,Web,05/12/2014,Closed with explanation,Yes,No,848548
392689f2-ad63-4eb0-a599-08d837c4efa2,10/05/2012,Consumer Loan,Managing the line of credit,,NC,28655,Web,10/05/2012,Closed with explanation,Yes,No,166114
0133dfe5-1854-4050-bbdc-95181c094977,01/08/2016,Consumer Loan,Managing the line of credit,,OR,97035,Referral,02/03/2016,Closed with explanation,Yes,Yes,1733545
e27547e5-10bb-4a90-bf3f-14cb247939cb,09/16/2015,Consumer Loan,Shopping for a line of credit,,OH,450XX,Phone,09/17/2015,Closed with explanation,Yes,Yes,1566723
f874963a-7a00-45bc-9f28-81a96ed9bd14,12/30/2015,Consumer Loan,Managing the line of credit,,,,Referral,01/04/2016,Closed with explanation,Yes,No,1722700
752e6bb2-4046-4a7b-97ec-cc798a3e2ce6,09/04/2012,Consumer Loan,Managing the line of credit,,PA,19132,Referral,09/06/2012,Closed with explanation,Yes,Yes,146101
1c4bc4cf-1e9d-41dc-8d3d-44d8648e086a,07/31/2013,Consumer Loan,Account terms and changes,,OR,97062,Web,08/05/2013,Closed with explanation,Yes,No,471069
5813ac1e-2cc4-4b58-b1f0-213b4b0b3229,09/12/2012,Consumer Loan,Account terms and changes,,TX,78218,Web,12/14/2012,Closed with explanation,No,No,151588
5042316e-2747-49f9-bc3e-ee717c7e529b,01/26/2016,Consumer Loan,Managing the line of credit,,OH,45241,Referral,02/01/2016,Closed with explanation,Yes,No,1757701
a53abba2-ea05-4a9b-8308-9ac136778ac4,08/03/2015,Consumer Loan,Managing the line of credit,,FL,32907,Referral,08/05/2015,Closed with explanation,Yes,Yes,1499363
70b245fb-8f0d-4242-bc05-82c971f2e242,06/09/2015,Consumer Loan,Problems when you are unable to pay,,PR,00783,Phone,06/11/2015,Closed with non-monetary relief,Yes,No,1412485
6f3f45ad-924e-4db4-b3f8-8560f990263b,04/04/2017,Consumer Loan,Managing the line of credit,,CT,06513,Phone,04/04/2017,Closed with explanation,Yes,No,2417867
904a4124-a22c-4708-81e2-9fb804e9d1a1,02/12/2015,Consumer Loan,Problems when you are unable to pay,,CA,95831,Web,02/19/2015,Closed with explanation,Yes,No,1238198
8336e5e3-81d6-4b9e-aa5c-b226b26c979a,10/02/2013,Consumer Loan,Problems when you are unable to pay,,FL,32935,Phone,10/03/2013,Closed with explanation,Yes,Yes,550714
55851fef-4465-4d4c-a89b-39d864549165,03/30/2016,Consumer Loan,Managing the line of credit,,SC,29577,Postal mail,03/31/2016,Closed with explanation,Yes,No,1856560
1383aaa0-5fc9-49dd-9c28-8ba198aae61d,04/24/2015,Consumer Loan,Shopping for a line of credit,,VA,22309,Referral,04/29/2015,Closed with explanation,Yes,No,1345940
4edb9b46-acfb-4d86-97cb-319bf77fc622,11/16/2012,Consumer Loan,Managing the line of credit,,AZ,85021,Phone,11/19/2012,Closed with explanation,Yes,Yes,192208
aed8de98-04b8-49b0-9757-31e8afcc7a15,12/28/2012,Consumer Loan,Managing the line of credit,,OR,97504,Phone,12/30/2012,Closed with explanation,Yes,No,218594
0f3f27e6-32fa-4c35-a0d1-2121061883d7,03/28/2012,Consumer Loan,Managing the line of credit,,TX,78617,Phone,10/25/2012,Closed with explanation,Yes,No,42270
e10786cb-2e6e-4aa9-afd5-c6e3a2e19cde,12/13/2013,Consumer Loan,Managing the line of credit,,IL,60089,Referral,12/16/2013,Closed with explanation,Yes,No,632695
ec133550-c793-4cb6-b543-5308c0ae8f4c,10/26/2015,Consumer Loan,Managing the line of credit,,PA,19111,Phone,10/26/2015,Closed with explanation,Yes,No,1624904
91d754a0-f721-4c91-a9f1-5daac8376348,09/09/2016,Consumer Loan,Managing the line of credit,,IL,604XX,Referral,09/19/2016,Closed with explanation,Yes,No,2103720
b8773371-6a28-4a4c-9643-5ec77733d5ac,03/27/2014,Consumer Loan,Shopping for a line of credit,,CA,90038,Web,03/27/2014,Closed with explanation,Yes,No,780473
f8610f09-e92f-4dc0-8567-5f6f2750a359,07/22/2016,Consumer Loan,Account terms and changes,,WA,91803,Referral,07/25/2016,Closed with explanation,Yes,No,2026515
f008d47a-01d2-477a-abf4-8a6ed5cfc9f1,01/18/2017,Consumer Loan,Managing the line of credit,,CA,90405,Referral,01/20/2017,Closed with explanation,No,No,2295647
74026b41-7931-44db-b8b7-4190c20ced9d,02/24/2017,Consumer Loan,Account terms and changes,"Purchased a vehicle from XXXX XX/XX/XXXX, XXXX. 
XX/XX/XXXX replaced transmission, I was advised by the service person they had left the old wave plate on and attached the new transmission. XX/XX/XXXX my check engine light came on by XX/XX/XXXX failed my emission test due to the check engine light ; carried papers from emission for the service to sign for the light to be overridden which lasted long enough for me to pass emission. Light came back on no sooner than I parked in my drive way. From this point with no assistance from XXXX service department was OFFERED to get the car diagnosed. For the recommended tire/battery/steering rack/coolant yes they were all denied. MY ISSUE WAS THE CHECK ENGING LIGHT PERIOD. I was told to record or video if the car starts to do anything. Finally was able to do this when I let the service guys there see this clip I was told all I needed was a battery. Shortly after I found a hole in the manifold intake value which was suppose to have been fixed.To this date service guys has lied about the many times I came to get something done about the issue ; gave date of when they say the car was diagnosed at XXXX, which is records of one time the car was there after transmission replacement. Yes they are to this point call me a liar because I declined a battery and tires etc. On XX/XX/XXXX the heater hose failed due to the check engine light was already on I had no warning. Car towed to garage, now they are saying short block part of the engine failure to a bad to worst situation now service denied warranty. The car sat unrepaired for 60 days, XX/XX/XXXX I removed my personal belongs and found a open container of antifreeze, OK on the floor of the car where my grandchildren would be sitting, "" yes the service department put that there ''. I wish it could have been dusted for fingerprints ; my prints would not be on the container. The dealership wanted me to pay {$3500.00} to fix the car. NO WAY. I made a decision to surrender the car back I guess the only satisfaction I will get from this the car was in my BKO do n't owe a dime! I am still thinking on this issue because there was no REASON FOR SERVICE TO BE DENIED..MANUAL SAYS CHECK ENGINE LIGHT GET TO YOUR NEAREST SERVICE DEPARTMEMT. I did all I was suppose to do I tried honestly to get service. Who knows customer does not have to lie about a broken car, just can not drive it either.",AZ,850XX,Web,02/24/2017,Closed with explanation,Yes,No,2359112
3df48119-a32f-4a44-9bfb-e5c7583e5dfb,04/08/2016,Consumer Loan,Managing the line of credit,,MI,48708,Fax,04/12/2016,Closed with explanation,Yes,No,1871276
942cf6a1-f88c-4677-8515-f463c96a2cd2,05/05/2014,Consumer Loan,Account terms and changes,,SC,296XX,Web,05/05/2014,Closed with explanation,Yes,Yes,837696
ee4fc950-4cce-4cef-b3b1-ce6f1f8bad93,03/16/2017,Consumer Loan,Managing the line of credit,,WA,99223,Referral,04/06/2017,Closed with explanation,Yes,No,2390405
853f4324-d61a-45f0-9769-d939fb975005,11/03/2014,Consumer Loan,Managing the line of credit,,TX,75069,Fax,11/13/2014,Closed with explanation,Yes,No,1099912
33718cf8-73d9-436b-8cea-332dc5d2c2d9,03/10/2012,Consumer Loan,Account terms and changes,,TN,38122,Postal mail,03/12/2012,Closed without relief,Yes,No,33506
da55fe9f-dd2c-4e98-b630-974155a01583,08/03/2016,Consumer Loan,Managing the line of credit,,TN,38111,Referral,08/05/2016,Closed with non-monetary relief,Yes,No,2045502
07c82177-011a-495f-96fc-6a928c763ddd,08/14/2014,Consumer Loan,Problems when you are unable to pay,,NJ,08754,Fax,08/19/2014,Closed,Yes,Yes,983614
2a7dedd8-fb6b-44ac-ac61-eb4e4ffbad42,01/04/2013,Consumer Loan,Problems when you are unable to pay,,MN,557XX,Web,01/07/2013,Closed with explanation,Yes,No,222854
d3f1f258-e8d7-425e-8574-e361933e4635,07/10/2015,Consumer Loan,Managing the line of credit,,OR,97222,Web,08/18/2015,Closed with explanation,Yes,No,1462183
e0dfae86-d871-4917-8d77-7c8db888d735,01/04/2014,Consumer Loan,Account terms and changes,,TX,751XX,Web,01/04/2014,Closed with explanation,Yes,No,654916
1f35b41e-e790-4d08-b2d0-de80a04c7a61,03/09/2016,Consumer Loan,Account terms and changes,,CA,93550,Phone,03/14/2016,Closed with explanation,Yes,No,1824124
28d6c46d-9bd4-4a1d-a976-74f36ab7a386,11/22/2016,Consumer Loan,Managing the line of credit,,,,Postal mail,12/12/2016,Closed with monetary relief,Yes,No,2220488
f39b1577-2a15-4bd6-a903-0c4b713af78d,01/27/2014,Consumer Loan,Managing the line of credit,,OH,44128,Phone,02/05/2014,Closed with explanation,Yes,No,686612
14c55276-12d8-4aed-bff6-b8e6d6d0e234,05/21/2012,Consumer Loan,Shopping for a line of credit,,PA,175XX,Referral,05/21/2012,Closed without relief,Yes,No,86842
a7c3acbd-8c58-4d1a-b9b6-3deabfa4add5,05/23/2013,Consumer Loan,Managing the line of credit,,PA,153XX,Referral,05/28/2013,Closed with monetary relief,Yes,No,415801
0c4349f9-9a57-4e3a-af4c-47bfa4d912a0,03/27/2014,Consumer Loan,Shopping for a line of credit,,CA,90038,Web,03/27/2014,Closed with explanation,Yes,No,780474
926c46de-fcb8-4502-bb6c-9aced06e82a4,12/26/2013,Consumer Loan,Managing the line of credit,,NY,11793,Phone,01/06/2014,Closed with explanation,Yes,No,645503
24e9949f-0203-4056-b963-5b082e6185d8,09/11/2015,Consumer Loan,Shopping for a line of credit,,FL,33014,Postal mail,09/14/2015,Closed with explanation,Yes,No,1560297
f821dbe6-cbe6-43ca-ba52-24a48705fbc7,06/29/2016,Consumer Loan,Shopping for a line of credit,sears used my personal info to open a home improvement account in my name and my credit rating dropped by XXXX points the sales manager committed fraud i only called them for an estimate,GA,,Web,06/30/2016,Closed with explanation,Yes,Yes,1990974
23a8f627-733a-4252-8948-823619c6c4ec,05/05/2016,Consumer Loan,Shopping for a line of credit,,PA,15236,Phone,05/05/2016,Closed with non-monetary relief,Yes,No,1911380
cde80bd1-e463-45a4-bab6-43fdf04e9f02,11/24/2015,Consumer Loan,Shopping for a line of credit,,CT,06042,Phone,12/01/2015,Closed with explanation,Yes,No,1669953
50a0a91a-82f9-4fdc-bc6a-a57d28e60f5c,03/26/2014,Consumer Loan,Account terms and changes,,FL,342XX,Web,03/28/2014,Closed with monetary relief,Yes,No,779526
ea821f10-8927-4e36-892c-ac8a7c416606,02/28/2014,Consumer Loan,Shopping for a line of credit,,MD,20852,Web,02/27/2014,Closed with explanation,Yes,No,737081
2eb11b58-6c2a-4820-b5ec-1cca8a09a2b9,12/02/2015,Consumer Loan,Managing the line of credit,"I purchased a XXXX Mitsubishi Montero XX/XX/XXXX. It was financed through West Lake Financial XXXX XXXX XXXX # XXXX XXXX XXXX, CA XXXX. I found out XX/XX/XXXX that they were not reporting to the bureau. I called to correct this problem, I was told by West Lake staff that they did not have my social security number. I sent the necessary information, which was requested by West Lake in order for them to begin reporting. I called XX/XX/XXXX because I was informed by the credit repair company that I was working with at the time that West Lake was still not reporting, mind you I have been in good standings with them throughout the duration of my loan in attempt to rebuild my credit. So I was told to send the same information again so I did. I went to purchase a newer car last week and to my surprise West Lake is still not reporting. I called and spoke with numerous customer service reps and supervisors and this time they told me they have my information from when it was sent XX/XX/XXXX but I need to send it again via fax and call back so they could pull it and add it to my file. I was told after this they would begin posting immediately. I did as I was advised, however once I called back the story changed I began getting the run around and was advised to email it because they can not receive fax. I emailed the information needed and they still refuse to report my credit.",NC,274XX,Web,12/08/2015,Closed with explanation,Yes,No,1679667
5ada8367-58b6-4f34-94c8-92f4b387d10d,10/02/2012,Consumer Loan,Problems when you are unable to pay,,TX,760XX,Phone,10/04/2012,Closed with explanation,Yes,Yes,161562
ee8c65a0-92ff-4e72-bbcf-95b660785ae0,01/03/2017,Consumer Loan,Problems when you are unable to pay,,TX,763XX,Postal mail,01/04/2017,Closed with explanation,Yes,No,2272946
f45b888e-ae83-4bc7-9478-b62ed89068e9,04/03/2014,Consumer Loan,Managing the line of credit,,FL,323XX,Phone,04/07/2014,Closed with explanation,Yes,No,791934
d39e655c-0792-4a98-a953-f327c7f96a61,08/27/2015,Consumer Loan,Shopping for a line of credit,,DE,19966,Phone,08/27/2015,Closed with explanation,Yes,No,1539802
39427e56-fd7e-4d17-b8cb-143081b53f05,07/02/2012,Consumer Loan,Account terms and changes,,OR,97223,Web,07/06/2012,Closed with non-monetary relief,Yes,Yes,111153
d97f030b-a949-4a87-b5b4-bc1feb8c589e,09/29/2015,Consumer Loan,Problems when you are unable to pay,,CO,81157,Fax,10/02/2015,Closed with explanation,Yes,Yes,1584783
8d851f61-bddb-478a-91d2-2c27749dc7fb,03/11/2013,Consumer Loan,Shopping for a line of credit,,PA,150XX,Web,03/12/2013,Closed with explanation,Yes,No,348139
404f0a86-14bb-4122-9824-209072f2f7d6,12/06/2012,Consumer Loan,Account terms and changes,,GA,30022,Phone,12/07/2012,Closed with explanation,Yes,No,204840
bf4fbe03-1a7f-410d-8043-3a7c0c329a9c,03/30/2013,Consumer Loan,Managing the line of credit,,WA,98118,Web,04/01/2013,Closed with explanation,Yes,No,370003
e9010916-1d38-4d41-9361-def3a461fcb2,02/02/2016,Consumer Loan,Shopping for a line of credit,,NJ,082XX,Referral,02/04/2016,Closed with explanation,Yes,No,1768613
c873c755-a871-4041-8ec1-5a241ca989f4,06/26/2012,Consumer Loan,Account terms and changes,,PA,15146,Referral,07/05/2012,Closed with explanation,Yes,No,108036
1f488963-67ce-4fce-9e00-bec8e1a95a73,03/05/2013,Consumer Loan,Managing the line of credit,,MO,65101,Postal mail,10/15/2013,Closed with explanation,Yes,Yes,342840
9e4bfdff-cbbc-47bf-a046-329580d354bc,07/18/2013,Consumer Loan,Problems when you are unable to pay,,FL,34205,Fax,07/19/2013,Closed with explanation,Yes,Yes,454547
ba82be52-a89a-4c99-b34a-33f996804ceb,04/22/2016,Consumer Loan,Shopping for a line of credit,,PA,17970,Phone,04/26/2016,Closed with explanation,Yes,No,1892800
2738648d-16c6-4e56-b0d8-28d03463775a,02/21/2014,Consumer Loan,Shopping for a line of credit,,AL,352XX,Postal mail,02/24/2014,Closed with explanation,Yes,Yes,727512
021b798f-cae3-4199-ac34-a7e18d1c083b,01/08/2013,Consumer Loan,Problems when you are unable to pay,,NY,130XX,Web,01/09/2013,Closed with explanation,Yes,Yes,224509
11ecf91b-ba01-4fbf-918f-a8a3420dfeb5,12/30/2013,Consumer Loan,Account terms and changes,,NJ,08527,Web,12/30/2013,Closed with explanation,Yes,No,649354
3c2d2899-3639-47c8-a3bd-b11c7478f5a4,09/23/2012,Consumer Loan,Problems when you are unable to pay,,KS,662XX,Web,09/24/2012,Closed with explanation,Yes,Yes,157027
8a8ac86e-cb20-403d-b48e-5667cb9cc6ab,04/02/2012,Consumer Loan,Account terms and changes,,FL,33179,Web,04/04/2012,Closed without relief,Yes,No,43286
e7621ae6-b8ba-40eb-ac77-5b5f69207127,05/11/2012,Consumer Loan,Account terms and changes,,PR,00783,Referral,10/25/2012,Closed with explanation,Yes,Yes,38673
881bafc5-3b50-412b-b89a-7a9490660f37,08/30/2013,Consumer Loan,Account terms and changes,,PA,19138,Web,09/04/2013,Closed with explanation,Yes,No,510752
f3ac92d6-6431-43ed-98c8-492e92680259,04/09/2012,Consumer Loan,Account terms and changes,,VA,23320,Email,04/12/2012,Closed without relief,Yes,No,45198
90b9bd9e-3ae8-409a-a6a1-f2ed9087a3e5,09/13/2013,Consumer Loan,Account terms and changes,,LA,70122,Web,09/16/2013,Closed with explanation,Yes,No,527499
a4656034-2d37-4905-960a-4bb43f8b7c59,09/03/2013,Consumer Loan,Problems when you are unable to pay,,AZ,853XX,Web,09/03/2013,Closed with explanation,Yes,Yes,511896
07ad1e5d-ff1a-4868-a795-b5ce99015727,09/08/2016,Consumer Loan,Problems when you are unable to pay,,TX,78254,Phone,09/13/2016,Closed with explanation,No,No,2101734
d6be5eb3-af49-4bea-81ff-6f3a8419cc3a,12/14/2016,Consumer Loan,Managing the line of credit,,OK,743XX,Phone,12/14/2016,Closed with explanation,Yes,No,2249434
ac6bfae6-92b5-4d27-b521-8f9b93e2666c,05/04/2015,Consumer Loan,Managing the line of credit,,FL,34683,Phone,05/05/2015,Closed with explanation,Yes,No,1358924
d6074641-2671-43ad-b3a1-676a78f09c0f,09/04/2014,Consumer Loan,Account terms and changes,,FL,342XX,Web,09/08/2014,Closed with explanation,Yes,No,1015229
4d2b7217-1826-4c30-8f6e-e517d713b152,11/08/2016,Consumer Loan,Managing the line of credit,,PA,19143,Fax,12/05/2016,Closed,No,No,2200733
fb1ae4fc-b1e6-4104-a653-972c9ae4b14e,03/15/2012,Consumer Loan,Account terms and changes,,FL,32210,Web,03/16/2012,Closed without relief,Yes,No,35583
2bfe770a-3454-4d8a-a256-12216a3ff91a,12/20/2013,Consumer Loan,Problems when you are unable to pay,,VA,22030,Web,12/20/2013,Closed with explanation,Yes,No,641080
766cb13b-6d40-430f-bfd9-dffaf243bf97,12/18/2012,Consumer Loan,Account terms and changes,,WI,546XX,Referral,12/19/2012,Closed with explanation,Yes,Yes,211605
c1522b75-3c05-4d96-8cdf-6b217655bdf2,12/02/2013,Consumer Loan,Managing the line of credit,,CA,92234,Phone,12/03/2013,Closed with explanation,Yes,No,618090
a1c7f3d9-0f8a-4f21-a61e-cc1fc6a1343e,03/01/2017,Consumer Loan,Managing the line of credit,,NC,27889,Postal mail,03/07/2017,Closed with explanation,Yes,No,2366897
ddd1813f-1e83-4f95-b72c-abb62e861cbd,04/19/2012,Consumer Loan,Account terms and changes,,GA,30506,Referral,04/24/2012,Closed without relief,Yes,No,38309
fe8e0850-51ba-4db4-84a5-6ae7a362b8c9,02/18/2016,Consumer Loan,Problems when you are unable to pay,,OK,744XX,Referral,02/23/2016,Closed with non-monetary relief,Yes,No,1792739
3c6b0edc-dfa6-4682-993c-023b6999732f,01/21/2015,Consumer Loan,Shopping for a line of credit,,WI,54817,Referral,01/23/2015,Closed with explanation,Yes,No,1202820
0ba8b6a5-5b03-4461-be3c-9c335818fd8e,01/11/2013,Consumer Loan,Account terms and changes,,NY,10024,Referral,01/14/2013,Closed with non-monetary relief,Yes,No,227986
